index,symptom_name
12485,舌尖糜烂
12486,舌常伸出口外
12487,舌干
12488,舌扁桃体肿块
12489,舌根部异物
12490,舌活动受限
12491,舌疼痛
12492,舌痛
12493,舌系带溃疡
12494,舌系带短
12495,舌红
12496,舌红苔白腻
12497,舌缘齿痕
12498,舌肌肌束颤动
12499,舌肌萎缩
12500,舌肌萎缩纤颤
12501,舌肌震颤
12502,舌肥大
12503,舌肿块
12504,舌腹的溃疡
12505,舌苔厚
12506,舌苔发黑
12507,舌苔薄白
12508,舌萎缩
12509,舌质淡
12510,舌质红
12511,舌质红而光滑
12512,舌运动受限
12513,舌部红色斑块
12514,舌部麻木
12515,舌震颤
12516,舌面光滑
12517,舌面大部分似牛肉样，紫红色，平滑
12518,舌面损伤
12519,舌面有数片红色涂釉似的光滑小斑点
12520,舌麻木
12521,舒张功能不全性心力衰竭
12522,舒张压中度升高
12523,舒张压降低
12524,舒张早期奔马律
12525,舒张早期杂音
12526,舒张早期第三心音奔马律
12527,舒张晚期奔马律
12528,舒张期更响
12529,舒张期杂音
12530,舒张期隆隆样杂音
12531,舞蹈样不自主运动
12532,舞蹈样动作
12533,舞蹈样症状
12534,舞蹈样运动
12535,舞蹈病
12536,舞蹈症
12537,舟状头畸形
12538,色斑
12539,色斑丘疹
12540,色暗
12541,色汗
12542,色沉
12543,色沉斑
12544,色泽均匀
12545,色泽红
12546,色泽脚苍白
12547,色泽苍白
12548,色泽较暗
12549,色淡红
12550,色白如雪的斑点
12551,色素减退
12552,色素减退斑
12553,色素变浅
12554,色素可持续数年
12555,色素增加
12556,色素外翻
12557,色素失禁
12558,色素小点
12559,色素性斑片
12560,色素改变
12561,色素斑
12562,色素斑和色素脱失
12563,色素样KP
12564,色素沉着
12565,色素沉着处有毛细血管扩张
12566,色素沉着斑
12567,色素沉积
12568,色素消退后不留痕迹
12569,色素消退后留有淡的色素脱失斑
12570,色素痣
12571,色素缺失
12572,色素脱失
12573,色素脱失患处
12574,色素脱失斑
12575,色素过度沉着
12576,色素颗粒样混浊
12577,色觉异常
12578,色觉改变
12579,色觉障碍
12580,色黄
12581,艾森曼格综合征
12582,节伸直受限
12583,节律性上腹痛
12584,节律性上腹空腹痛
12585,节律性周期性上腹空腹痛
12586,节律绝对不规整
12587,节段性
12588,节段性分离性感觉障碍
12589,节段性血柱
12590,芬氏征阳性
12591,花椒大小水疱
12592,苍白
12593,苔薄白
12594,苔藓化
12595,苔藓样丘疹
12596,苔藓样变
12597,苔藓样小丘疹
12598,苔黄
12599,苔黄腻
12600,苦杏仁
12601,苯海索治疗后部分患者震颤症状无法完全消失
12602,范可尼综合征
12603,范科尼综合征
12604,草刺样疼痛
12605,草梅状
12606,草绿色
12607,草莓样斑块
12608,草莓状
12609,草莓舌
12610,草鞋足
12611,荧光素染色轻度着色
12612,荧光素着色
12613,荨麻疹
12614,荨麻疹周期性发作
12615,荨麻疹样皮损
12616,药物不良反应
12617,药物性水肿
12618,药物过敏
12619,药物过敏反应
12620,莫菲征阳性
12621,莫菲氏征阴性
12622,莱姆病眼部表现
12623,获得性风疹
12624,菌尿
12625,菌斑牙石较少
12626,菜花样
12627,菜花样突起
12628,菜花样肿物
12629,菜花状肿物
12630,菱形
12631,萌出性囊肿
12632,萌芽迟
12633,萎缩
12634,萎缩性斑块
12635,萎缩性瘢痕
12636,萎缩松弛
12637,萎缩灶
12638,萎缩状
12639,萎缩髌韧带
12640,萎靡
12641,萎靡不振
12642,营养不良
12643,营养不良性水肿
12644,营养不良症
12645,营养吸收障碍
12646,营养状况较差
12647,落日征
12648,落日目
12649,葡萄球菌阳性
12650,葡萄胎
12651,蒙古斑
12652,蓝巩膜
12653,蓝痣
12654,蓝紫色
12655,蓝色巩膜
12656,蓝青色
12657,蔟集性水泡
12658,蕈状
12659,薄痂
12660,薄糠状鳞屑
12661,薄纸样
12662,薄膜形成
12663,薄膜现象
12664,虎皮状
12665,虚弱
12666,虚弱头晕
12667,虚脱
12668,虫蚀状破坏
12669,虹膜伤口
12670,虹膜出现黑色隆起物
12671,虹膜前粘连
12672,虹膜占位
12673,虹膜发育不良
12674,虹膜可见无痛性结节
12675,虹膜后粘连
12676,虹膜呈灰蓝色
12677,虹膜周边缺损
12678,虹膜坎顿
12679,虹膜基质变薄
12680,虹膜基质缺损
12681,虹膜孔洞
12682,虹膜局性膨隆
12683,虹膜嵌顿
12684,虹膜平坦
12685,虹膜异色
12686,虹膜挫伤
12687,虹膜损伤
12688,虹膜改变
12689,虹膜新生血管
12690,虹膜样红斑
12691,虹膜水肿
12692,虹膜浸润
12693,虹膜痣
12694,虹膜睫状体炎反应
12695,虹膜睫状体炎症反应
12696,虹膜破孔
12697,虹膜穿孔
12698,虹膜粘连
12699,虹膜红变
12700,虹膜纹理欠清
12701,虹膜结节
12702,虹膜脱色素
12703,虹膜色素上皮的破损
12704,虹膜色素不同程度缺失
12705,虹膜节段性萎缩
12706,虹膜萎缩
12707,虹膜表面内皮化
12708,虹膜角膜粘连
12709,虹膜质地薄
12710,虹膜震颤
12711,虹视
12712,蚁走感
12713,蚯蚓状突起
12714,蛋清样
12715,蛋白含量升高
12716,蛋白尿
12717,蛋白质代谢障碍
12718,蛋白质营养不良
12719,蛋花样
12720,蛋花汤样
12721,蛙腿症
12722,蛛网膜下腔出血
12723,蛛网膜炎
12724,蜂窝状
12725,蜂窝状排脓小孔
12726,蜂窝状脓头
12727,蜂窝组织炎改变
12728,蜘蛛指
12729,蜘蛛样指
12730,蜡样
12731,蜡样光泽
12732,蜡样薄膜状鳞屑
12733,蜱虫叮咬区域淋巴结肿大
12734,蝶形红斑
12735,蝶形脸
12736,融合倾向
12737,融合困难
12738,融合性集合
12739,融合成斑块
12740,融合椎体间
12741,融合牙
12742,融合破坏时出现眼位偏斜
12743,螺旋样卷曲
12744,蟹足状
12745,蠕动波
12746,血3-羟基异戊酰肉碱增高
12747,血丝痰
12748,血中嗜酸性粒细胞增多
12749,血中淋巴细胞增多
12750,血便
12751,血凝块
12752,血压
12753,血压一过性升高
12754,血压下降
12755,血压低
12756,血压偏高
12757,血压升高
12758,血压升高或不稳定
12759,血压升高或血压不稳定
12760,血压变化
12761,血压增高
12762,血压差异
12763,血压异常
12764,血压改变
12765,血压无法测到
12766,血压明显升高症状
12767,血压显著升高
12768,血压测不出
12769,血压轻度增高
12770,血压降低
12771,血压骤降
12772,血压高
12773,血小板下降
12774,血小板体积增大异常
12775,血小板减少
12776,血小板分布异常
12777,血小板功能失常
12778,血小板功能异常
12779,血小板功能紊乱
12780,血小板增多
12781,血小板少
12782,血小板明显减少
12783,血小板生成减少
12784,血小板破坏过多
12785,血小板量异常
12786,血尿
12787,血尿症
12788,血性便
12789,血性分泌物
12790,血性唾液
12791,血性心包积液
12792,血性涕
12793,血性液体
12794,血性痰
12795,血性白带
12796,血性耳漏
12797,血性胸水
12798,血性腹泻
12799,血性鼻涕
12800,血栓
12801,血栓形成
12802,血栓形成的局部肿胀
12803,血栓性血小板减少性紫癜
12804,血栓栓塞
12805,血栓脱落后引起相关功能障碍
12806,血栓脱落肺栓塞
12807,血栓远端回流障碍
12808,血植烷酸含量增高
12809,血氨升高
12810,血沉增快
12811,血沉快
12812,血泡
12813,血泪
12814,血流阻塞
12815,血涕
12816,血液积聚于体腔内者称体腔积血
12817,血液系统受累表现
12818,血液系统损害表现
12819,血液系统改变
12820,血液系统病变
12821,血清孕激素水平增高
12822,血清或尿胰酶水平异常
12823,血清类风湿因子阳性
12824,血清肌酶
12825,血清肌酶升高
12826,血清肌酸激酶增高
12827,血清赖氨酸降低
12828,血清钾离子异常
12829,血清雄激素水平增高
12830,血清雌激素水平增高
12831,血瓜氨酸下降
12832,血疱
12833,血痂
12834,血痰
12835,血石
12836,血磷降低
12837,血管出血
12838,血管受压
12839,血管变形
12840,血管吻合后发现静脉不充盈
12841,血管吻合术后即刻发现动脉干瘪发白
12842,血管增生性改变
12843,血管怒张
12844,血管扭曲
12845,血管损伤
12846,血管搏动强烈
12847,血管断裂
12848,血管杂音
12849,血管水肿
12850,血管炎性皮下结节
12851,血管狭窄
12852,血管舒缩障碍
12853,血管钙化
12854,血管震颤杂音
12855,血管鞘
12856,血精
12857,血糖升高
12858,血糖增高
12859,血糖调节紊乱
12860,血糖高
12861,血红蛋白呈红色
12862,血红蛋白呈蓝色
12863,血红蛋白增多
12864,血红蛋白尿
12865,血红蛋白最后变成棕黄色的含铁血黄素
12866,血红蛋白被酶解转变为胆红素呈蓝绿色
12867,血细胞减少
12868,血细胞比容减低
12869,血肌酐升高
12870,血肿
12871,血肿压迫周围组织器官
12872,血胸
12873,血脂升高
12874,血腹
12875,血象高
12876,血运不良
12877,血运障碍
12878,血酪氨酸增高
12879,血量少，为鲜红色
12880,血钙升高
12881,血降钙素水平减低
12882,血颜色发黑
12883,血黏度增高
12884,行为变化
12885,行为和精神失常
12886,行为失常
12887,行为幼稚
12888,行为异常
12889,行为怪异
12890,行为改变
12891,行为紊乱
12892,行为障碍
12893,行动不便
12894,行动困难
12895,行动迟缓
12896,行走、蹲位起立困难
12897,行走不利
12898,行走不稳
12899,行走不适
12900,行走受限
12901,行走后疼痛
12902,行走困难
12903,行走异常
12904,行走时两足分离过远
12905,行走时疼痛
12906,行走时脚踩棉絮感
12907,行走时足尖抬起费力
12908,行走晚
12909,行走步幅小
12910,行走步态拖拽
12911,行走疼痛
12912,行走费力
12913,行走踩棉感
12914,行走障碍
12915,补牙面≥1
12916,表层血管曲张
12917,表层血管蚯蚓样曲张
12918,表情功能异常
12919,表情呆板
12920,表情呆滞
12921,"表情淡
漠"
12922,表情淡漠
12923,表情肌无动作
12924,表情肌瘫痪
12925,表浅伤口
12926,表浅静脉曲张
12927,表浅静脉走行的局部压痛，硬结
12928,表现为皮肤黏膜出血
12929,表皮剥蚀
12930,表皮呈紫黑色
12931,表皮坏死
12932,表皮样囊肿
12933,表皮棘层过度角化
12934,表皮溃疡
12935,表皮破损
12936,表皮肥厚
12937,表皮萎缩
12938,表面光泽
12939,表面光滑
12940,表面发白
12941,表面少许鳞屑
12942,表面干燥发亮
12943,表面有光泽
12944,表面有厚痂且不易剥离
12945,表面有糠秕样鳞屑
12946,表面有苔藓样血管
12947,表面沉着物
12948,表面溃烂
12949,表面溃疡
12950,表面溃破
12951,表面畸形
12952,表面着色
12953,表面破溃
12954,表面租糙
12955,表面粗糙
12956,表面糜烂
12957,表面覆盖多层干燥的银白色鳞屑
12958,表面覆盖鳞屑
12959,衰弱
12960,衰弱乏力
12961,衰竭
12962,衰竭恶病质表现
12963,袋状型
12964,袜套式感觉障碍
12965,袜套样
12966,袜套样感
12967,被动伸直手指
12968,被动活动时疼痛加重
12969,被覆皮肤溃疡
12970,裂伤
12971,裂口
12972,裂孔
12973,裂痕处可见色素堆集
12974,裂纹
12975,裂缝骨折
12976,裂舌
12977,裂隙灯检查
12978,裂隙灯检查眼前节表现
12979,裸露的巩膜
12980,褐色斑
12981,褐色斑丘疹
12982,褐色斑块
12983,褐色旋涡状斑疹
12984,褐色结石
12985,褐色色素沉着
12986,覆少许鳞屑
12987,覆灰白色鳞屑
12988,覆盖下唇习惯
12989,覆盖有坏死组织
12990,见于脑桥水平凝视中枢
12991,见大泡样损害
12992,规律宫缩
12993,视乳头
12994,视乳头充血
12995,视乳头异常
12996,视乳头改变
12997,视乳头水肿
12998,视乳头缺损
12999,视乳头肿胀
13000,视乳头苍白
13001,视乳头萎缩
13002,视乳头颜色蜡黄
13003,视乳突水肿
13004,视力下降
13005,视力下降不是常见
13006,视力下降甚至失明
13007,视力严重下降
13008,视力严重减退
13009,视力丧失
13010,视力低下
13011,视力减退
13012,视力减退较轻
13013,视力差
13014,视力异常
13015,视力急剧下降
13016,视力急剧减退
13017,视力慢性进行性下降
13018,视力损害
13019,视力改变
13020,视力明显下降
13021,视力模糊
13022,视力正常
13023,视力正常到严重下降
13024,视力消失
13025,视力渐进性下降
13026,视力突然下降
13027,视力突然丧失
13028,视力视野功能障碍
13029,视力视野改变
13030,视力视野障碍
13031,视力轻度下降
13032,视力轻微下降
13033,视力进行性下降
13034,视力逐渐丧失
13035,视力降低
13036,视力障碍
13037,视功能改变
13038,视功能障碍
13039,视听觉障碍
13040,视物不清
13041,视物变小
13042,视物变形
13043,视物变性
13044,视物变色
13045,视物困难
13046,视物扭曲
13047,视物旋转
13048,视物有暗点
13049,视物模糊
13050,视物漂浮感
13051,视物稍模糊
13052,视物辨析度下降
13053,视物遮挡
13054,视物重影
13055,视物黑影
13056,视疲劳
13057,视疲劳症状
13058,视盘出血
13059,视盘新生血管
13060,视盘苍白
13061,视盘萎缩
13062,视盘颞下小凹
13063,视睫状静脉
13064,视神经乳头
13065,视神经乳头水肿
13066,视神经凹陷性萎缩
13067,视神经功能障碍
13068,视神经受损
13069,视神经挫伤
13070,视神经损伤
13071,视神经损害
13072,视神经缺血
13073,视神经萎缩病因
13074,视网膜下新生血管
13075,视网膜下渗出
13076,视网膜下膜形成
13077,视网膜僵硬
13078,视网膜全脱离
13079,视网膜出血
13080,视网膜出血水肿
13081,视网膜利血管变细
13082,视网膜前膜
13083,视网膜动脉迂曲扩张
13084,视网膜动静脉扩张
13085,视网膜占位性病变
13086,视网膜变性
13087,视网膜变白
13088,视网膜呈光滑凹面状
13089,视网膜坏死
13090,视网膜局部渗出
13091,视网膜局部隆起
13092,视网膜急性坏死
13093,视网膜急性水肿
13094,视网膜挫伤
13095,视网膜改变
13096,视网膜斑点状出血
13097,视网膜新生血管
13098,视网膜新生血管增多
13099,视网膜无灌注
13100,视网膜无裂孔
13101,视网膜棉绒斑
13102,视网膜水肿
13103,视网膜活动度降低
13104,视网膜混浊水肿
13105,视网膜渗出
13106,视网膜漏斗状脱离
13107,视网膜病变
13108,视网膜皱褶
13109,视网膜皱褶出现
13110,视网膜硬性渗出
13111,视网膜神经纤维层缺损
13112,视网膜脱离
13113,视网膜色素不同程度的缺失
13114,视网膜色素性沉着
13115,视网膜苍白水肿
13116,视网膜血管
13117,视网膜血管壁细胞浸润
13118,视网膜血管壁脂肪浸润
13119,视网膜血管改变
13120,视网膜血管狭窄
13121,视网膜血管白线
13122,视网膜血管迂曲
13123,视网膜血管阻塞
13124,视网膜血管鞘
13125,视网膜裂孔卷边
13126,视网膜裂孔盖膜
13127,视网膜裂孔边缘翻卷
13128,视网膜隆起
13129,视网膜震荡
13130,视网膜静脉
13131,视网膜静脉迂曲扩张
13132,视网膜黄斑中心凹消失
13133,视网膜黄斑缺损
13134,视觉丧失
13135,视觉功能障碍
13136,视觉失认
13137,视觉异常
13138,视觉模糊
13139,视觉症状
13140,视觉障碍
13141,视近困难
13142,视近时双眼内斜
13143,视远不清
13144,视远时双眼内斜
13145,视野中出现持续幕帘
13146,视野中心暗点
13147,视野偏盲
13148,视野出现遮挡
13149,视野受限
13150,视野异常
13151,视野损害
13152,视野改变
13153,视野昏暗
13154,视野暗点
13155,视野模糊
13156,视野狭窄
13157,视野缩小
13158,视野缩窄
13159,视野缺损
13160,视野范围缩小
13161,角化
13162,角化不良
13163,角化型白斑
13164,角化差黏膜好发黄红凹痛
13165,角化性丘疹
13166,角化性毛囊性丘疹
13167,角化性皮疹
13168,角化性红斑
13169,角化脱屑
13170,角化过度
13171,角巩膜肿物
13172,角弓反张
13173,角结膜交界处可见不规则的
13174,角结膜结节
13175,角结膜缘型
13176,角结膜脓性分泌物性状
13177,角膜上可见卷曲的丝状物
13178,角膜上皮下格子样线条
13179,角膜上皮下水泡
13180,角膜上皮下沉着物
13181,角膜上皮下浸润
13182,角膜上皮内
13183,角膜上皮内微囊
13184,角膜上皮反复剥脱
13185,角膜上皮改变
13186,角膜上皮水肿
13187,角膜上皮浸润
13188,角膜上皮病灶
13189,角膜上皮糜烂
13190,角膜上皮细胞点状脱落
13191,角膜上皮缺损
13192,角膜上皮雾状大小不的水疱
13193,角膜上部周边局限部位出现扇形翼状炎性浸润
13194,角膜不规则散光
13195,角膜中央上皮层
13196,角膜中央前弹力层下灰白色点状混浊
13197,角膜中央浅基质层灰白色混浊
13198,角膜中央锥形扩张
13199,角膜云翳
13200,角膜全层破裂
13201,角膜全层裂伤
